Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
1,2018-05-11,2018,5,11,19:15:00,19,CALLE,No,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,PEATON,MASCULINO,21-30
1,2018-05-11,2018,5,11,19:15:00,19,CALLE,No,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,PEATON,FEMENINO,41-50
1,2018-05-11,2018,5,11,19:15:00,19,CALLE,No,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,PEATON,FEMENINO,71-80
1,2018-05-11,2018,5,11,19:15:00,19,CALLE,No,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,PEATON,MASCULINO,31-40
1,2018-05-11,2018,5,11,19:15:00,19,CALLE,No,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,CONDUCTOR,MASCULINO,71-80
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,11-20
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,PEATON,FEMENINO,41-50
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,PEATON,FEMENINO,21-30
1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,51-60
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,PEATON,FEMENINO,51-60
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,41-50
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,41-50
1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,PEATON,MASCULINO,71-80
1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PEATON,FEMENINO,41-50
1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,CICLISTA,MASCULINO,41-50
1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,11-20
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,PEATON,MASCULINO,31-40
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,CONDUCTOR,MASCULINO,41-50
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,PEATON,MASCULINO,51-60
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,31-40
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PEATON,FEMENINO,81+
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,21-30
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CICLISTA,MASCULINO,51-60
1,2018-05-22,2018,5,22,11:15:00,11,CALLE,No,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,41-50
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PEATON,MASCULINO,71-80
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,41-50
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PEATON,MASCULINO,81+
1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,No,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,No,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,PEATON,FEMENINO,61-70
1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,No,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,No,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,31-40
1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,No,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CICLISTA,MASCULINO,61-70
1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,PEATON,FEMENINO,61-70
1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,PEATON,MASCULINO,81+
1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,FEMENINO,51-60
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,81+
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,51-60
1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,21-30
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,MASCULINO,31-40
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,FEMENINO,31-40
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,CONDUCTOR,MASCULINO,51-60
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,CONDUCTOR,MASCULINO,31-40
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,FEMENINO,41-50
1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,41-50
1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,61-70
1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,81+
1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,MASCULINO,41-50
1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,CONDUCTOR,MASCULINO,51-60
1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,FEMENINO,51-60
1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,CONDUCTOR,MASCULINO,41-50
1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,FEMENINO,51-60
1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,MASCULINO,31-40
1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,FEMENINO,61-70
1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CICLISTA,MASCULINO,41-50
1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CONDUCTOR,MASCULINO,71-80
1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,FEMENINO,21-30
1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,MASCULINO,31-40
1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,31-40
1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,PEATON,MASCULINO,21-30
1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,61-70
1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,PEATON,MASCULINO,31-40
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,PEATON,MASCULINO,21-30
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,CICLISTA,MASCULINO,21-30
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,PEATON,FEMENINO,51-60
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2018-06-26,2018,6,26,17:30:00,17,CALLE,JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,PEATON,FEMENINO,61-70
1,2018-06-28,2018,6,28,11:00:00,11,AVENIDA,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON,PASAJEROS,PEATON,MASCULINO,11-20
1,2018-06-28,2018,6,28,11:00:00,11,AVENIDA,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2018-06-28,2018,6,28,11:00:00,11,AVENIDA,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2018-06-28,2018,6,28,11:00:00,11,AVENIDA,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2018-06-28,2018,6,28,11:00:00,11,AVENIDA,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,31-40
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,81+
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,PEATON,MASCULINO,51-60
1,2018-06-29,2018,6,29,16:15:00,16,AVENIDA,FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,51-60
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,51-60
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,71-80
1,2018-07-01,2018,7,1,09:00:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,MASCULINO,31-40
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,21-30
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2018-07-04,2018,7,4,21:45:00,21,AVENIDA,No,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,PEATON,MASCULINO,11-20
1,2018-07-07,2018,7,7,15:45:00,15,CALLE,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,PEATON,MASCULINO,81+
1,2018-07-07,2018,7,7,15:45:00,15,CALLE,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2018-07-07,2018,7,7,15:45:00,15,CALLE,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2018-07-07,2018,7,7,15:45:00,15,CALLE,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,PEATON,FEMENINO,81+
1,2018-07-07,2018,7,7,15:45:00,15,CALLE,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2018-07-10,2018,7,10,17:50:00,17,AVENIDA,"HUERGO, ING. AV.","MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO,CARGAS,PEATON,MASCULINO,0-10
1,2018-07-10,2018,7,10,17:50:00,17,AVENIDA,"HUERGO, ING. AV.","MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO,CARGAS,PEATON,MASCULINO,81+
1,2018-07-11,2018,7,11,13:15:00,13,AUTOPISTA,No,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2018-07-11,2018,7,11,13:15:00,13,AUTOPISTA,No,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2018-07-11,2018,7,11,13:15:00,13,AUTOPISTA,No,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2018-07-11,2018,7,11,13:15:00,13,AUTOPISTA,No,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO,CARGAS,CICLISTA,MASCULINO,41-50
